date,b0,b1,b2,b3,t1,t2
2026-04-10,3.98016,-2.16425,0.0064,-3.66351,0.48203,2.24085
2026-04-13,3.97495,-2.02044,7.59103,-9.2551,1.28729,1.69746
2026-04-14,3.98203,-2.03011,7.67246,-9.40432,1.31871,1.72367
2026-04-15,3.98541,-2.07608,7.57452,-9.42525,1.31252,1.72203
2026-04-16,4.00948,-2.05286,12.87145,-14.76462,1.45291,1.69572
2026-04-17,4.01523,-2.0592,17.51758,-19.37797,1.48225,1.66557
2026-04-20,3.98613,-2.00074,17.95097,-19.95995,1.52004,1.68922
2026-04-21,3.95202,-1.98408,18.77329,-20.67944,1.53205,1.69767
2026-04-22,3.96132,-1.98985,19.27381,-21.03693,1.49529,1.6632
2026-04-23,3.94077,-1.97581,19.33983,-20.87046,1.47633,1.64255
2026-04-24,3.9645,-2.12532,0.21226,-3.51787,0.53795,2.31109
2026-04-27,3.95468,-1.99073,13.18647,-14.90851,1.4509,1.69206
2026-04-28,3.97709,-2.02622,13.81097,-15.32875,1.41507,1.65505
2026-04-29,3.95849,-1.99434,14.10791,-15.4318,1.38867,1.62855
2026-04-30,3.9661,-1.99154,5.2065,-6.6934,1.189,1.78464
2026-05-04,3.93226,-2.01226,2.96663,-4.77241,1.02498,1.95567
2026-05-05,3.95517,-2.01296,12.25362,-13.57224,1.36508,1.64947
2026-05-06,3.91887,-1.9469,13.17371,-14.77557,1.40867,1.66036
2026-05-07,3.93372,-1.93721,14.30396,-16.00244,1.46119,1.68679
2026-05-08,3.94137,-1.94794,14.54726,-16.19847,1.44776,1.67626
2026-05-11,3.94667,-1.96822,14.63762,-16.14258,1.42629,1.66073
2026-05-12,4.00433,-2.04848,14.70709,-16.05106,1.39979,1.64317
2026-05-13,4.01377,-2.06153,4.30837,-6.03221,1.189,1.89695
2026-05-14,4.00827,-2.03017,12.19671,-13.65421,1.41321,1.69583
2026-05-15,4.02343,-2.0389,13.26507,-14.64632,1.41386,1.67397
2026-05-18,4.06891,-2.09801,15.3705,-16.70088,1.40805,1.62756
2026-05-19,4.08213,-2.09909,17.70144,-19.12491,1.45464,1.64637
2026-05-20,4.07117,-2.09934,19.85043,-21.20645,1.4502,1.61805
2026-05-21,4.00684,-1.99028,20.18096,-21.68738,1.52502,1.68568
2026-05-22,3.97465,-1.95915,21.22155,-22.67451,1.50768,1.66533
2026-05-25,3.91181,-1.86202,21.42937,-23.15966,1.58719,1.73955
2026-05-26,3.91811,-1.84522,22.58102,-24.2522,1.5625,1.70765
2026-05-27,3.91666,-1.832,23.32912,-25.10411,1.57203,1.71233
2026-05-28,3.94028,-1.85994,24.15643,-25.80582,1.53498,1.67324
2026-05-29,3.92989,-1.82507,24.73485,-26.58067,1.60343,1.7345
2026-06-01,3.93857,-1.8327,25.09107,-26.80828,1.57318,1.70569
2026-06-02,3.91304,-1.80088,25.31657,-27.0444,1.55743,1.69232
2026-06-03,3.95708,-1.8603,25.65919,-27.20103,1.53389,1.6734
2026-06-04,3.97631,-1.87639,26.10034,-27.65479,1.52249,1.65713
2026-06-05,3.9692,-1.85639,26.46886,-28.08355,1.53218,1.66234
2026-06-08,3.98098,-1.89947,26.60853,-27.9842,1.4943,1.62912
2026-06-09,4.00247,-1.86832,27.15123,-28.77686,1.54932,1.67742
2026-06-10,4.00294,-1.87615,27.2386,-28.80567,1.5462,1.676
2026-06-11,4.00138,-1.8516,27.41369,-28.97315,1.53144,1.65828
2026-06-12,3.94337,-1.78053,27.2288,-29.01418,1.57443,1.69688
2026-06-15,3.95427,-1.76591,27.31839,-29.31526,1.62165,1.7406
2026-06-16,3.93543,-1.71454,27.63534,-29.65157,1.65135,1.76905
2026-06-17,3.91895,-1.70592,27.75245,-29.70563,1.65066,1.76961
2026-06-18,3.88057,-1.69841,28.02895,-29.71516,1.63792,1.75839
2026-06-19,3.928,-1.73804,28.24702,-29.97922,1.62576,1.74644
2026-06-22,3.9446,-1.74686,28.23216,-29.99566,1.6429,1.7637
2026-06-23,3.9256,-1.70793,28.05021,-29.99585,1.67901,1.79566
2026-06-24,3.87844,-1.66846,28.09599,-29.98288,1.66697,1.78336
2026-06-25,3.83412,-1.61535,28.08816,-29.98286,1.68875,1.8029
2026-06-26,3.84049,-1.6072,27.94621,-29.96199,1.72461,1.83667
2026-06-29,3.84884,-1.62992,27.94326,-29.91916,1.70414,1.81988
2026-06-30,3.84998,-1.6167,27.87446,-29.91843,1.73593,1.85104
2026-07-01,3.8938,-1.66511,27.86593,-29.9218,1.74238,1.85465
2026-07-02,3.93982,-1.70836,27.84339,-29.92138,1.76544,1.87527
2026-07-03,3.96205,-1.72746,27.84043,-29.94313,1.79396,1.90095
2026-07-06,3.96921,-1.73504,27.80913,-29.94316,1.78613,1.89369
2026-07-07,4.01125,-1.7812,27.8494,-29.87955,1.76173,1.87233
2026-07-08,4.06046,-1.81301,28.17918,-30.0,1.68023,1.79407
2026-07-09,4.08024,-1.82063,28.12414,-29.9893,1.70393,1.81728
2026-07-10,4.06536,-1.79232,27.84687,-29.79076,1.74458,1.85966
2026-07-13,4.05033,-1.80058,28.17151,-29.9878,1.68541,1.80215
2026-07-14,4.04448,-1.76268,28.17513,-29.74573,1.67578,1.79639
2026-07-15,4.07272,-1.84207,28.13028,-29.75295,1.66322,1.78583
2026-07-16,4.08567,-1.85085,28.1318,-29.75107,1.65154,1.77241
2026-07-17,4.05873,-1.83325,28.18632,-29.71723,1.6331,1.75705
2026-07-20,4.04715,-1.8266,28.26287,-29.71968,1.61503,1.73804
2026-07-21,4.07923,-1.85175,28.25372,-29.77902,1.64845,1.77006
2026-07-22,4.07076,-1.86503,28.31254,-29.68291,1.62802,1.75078
